country,year,month,mean_temp
congo(democratic),1986,05_May,24.6
congo(democratic),1986,06_Jun,23.34
congo(democratic),1986,07_Jul,22.95
congo(democratic),1986,08_Aug,23.75
congo(democratic),1986,09_Sep,24.06
congo(democratic),1986,10_Oct,24.16
congo(democratic),1986,11_Nov,24.27
congo(democratic),1986,12_Dec,23.92
congo(democratic),1987,01_Jan,24.38
congo(democratic),1987,02_Feb,24.87
congo(democratic),1987,03_Mar,24.99
congo(democratic),1987,04_Apr,25.12
congo(democratic),1987,05_May,25.02
congo(democratic),1987,06_Jun,23.78
congo(democratic),1987,07_Jul,23.73
congo(democratic),1987,08_Aug,24.27
congo(democratic),1987,09_Sep,24.58
congo(democratic),1987,10_Oct,24.67
congo(democratic),1987,11_Nov,24.85
congo(democratic),1987,12_Dec,24.82
congo(democratic),1988,01_Jan,24.63
congo(democratic),1988,02_Feb,25.23
congo(democratic),1988,03_Mar,25.1
congo(democratic),1988,04_Apr,25.07
congo(democratic),1988,05_May,24.76
congo(democratic),1988,06_Jun,23.87
congo(democratic),1988,07_Jul,23.1
congo(democratic),1988,08_Aug,23.74
congo(democratic),1988,09_Sep,24.11
congo(democratic),1988,10_Oct,24.33
congo(democratic),1988,11_Nov,24.25
congo(democratic),1988,12_Dec,24.02
congo(democratic),1989,01_Jan,23.38
congo(democratic),1989,02_Feb,24.3
congo(democratic),1989,03_Mar,24.39
congo(democratic),1989,04_Apr,24.66
congo(democratic),1989,05_May,23.97
congo(democratic),1989,06_Jun,23.49
congo(democratic),1989,07_Jul,22.84
congo(democratic),1989,08_Aug,23.74
congo(democratic),1989,09_Sep,24.23
congo(democratic),1989,10_Oct,24.31
congo(democratic),1989,11_Nov,24.58
congo(democratic),1989,12_Dec,24.13
congo(democratic),1990,01_Jan,24.35
congo(democratic),1990,02_Feb,24.64
congo(democratic),1990,03_Mar,24.86
congo(democratic),1990,04_Apr,25.17
congo(democratic),1990,05_May,24.67
congo(democratic),1990,06_Jun,24.0
congo(democratic),1990,07_Jul,23.26
congo(democratic),1990,08_Aug,23.67
congo(democratic),1990,09_Sep,23.84
congo(democratic),1990,10_Oct,24.54
congo(democratic),1990,11_Nov,24.74
congo(democratic),1990,12_Dec,24.38
congo(democratic),1991,01_Jan,24.04
congo(democratic),1991,02_Feb,24.78
congo(democratic),1991,03_Mar,25.11
congo(democratic),1991,04_Apr,24.63
congo(democratic),1991,05_May,24.74
congo(democratic),1991,06_Jun,23.85
congo(democratic),1991,07_Jul,22.9
congo(democratic),1991,08_Aug,23.52
congo(democratic),1991,09_Sep,24.29
congo(democratic),1991,10_Oct,23.95
congo(democratic),1991,11_Nov,24.0
congo(democratic),1991,12_Dec,23.86
congo(democratic),1992,01_Jan,24.17
congo(democratic),1992,02_Feb,24.66
congo(democratic),1992,03_Mar,25.05
congo(democratic),1992,04_Apr,25.01
congo(democratic),1992,05_May,24.49
congo(democratic),1992,06_Jun,23.34
congo(democratic),1992,07_Jul,22.47
congo(democratic),1992,08_Aug,23.31
congo(democratic),1992,09_Sep,23.98
congo(democratic),1992,10_Oct,24.34
congo(democratic),1992,11_Nov,23.98
congo(democratic),1992,12_Dec,24.06
congo(democratic),1993,01_Jan,23.94
congo(democratic),1993,02_Feb,24.24
congo(democratic),1993,03_Mar,24.6
congo(democratic),1993,04_Apr,24.48
congo(democratic),1993,05_May,24.11
congo(democratic),1993,06_Jun,23.6
congo(democratic),1993,07_Jul,23.22
congo(democratic),1993,08_Aug,23.69
congo(democratic),1993,09_Sep,23.6
congo(democratic),1993,10_Oct,24.25
congo(democratic),1993,11_Nov,24.43
congo(democratic),1993,12_Dec,24.18
congo(democratic),1994,01_Jan,24.23
congo(democratic),1994,02_Feb,24.38
congo(democratic),1994,03_Mar,24.85
congo(democratic),1994,04_Apr,24.51
congo(democratic),1994,05_May,24.52
congo(democratic),1994,06_Jun,23.35
congo(democratic),1994,07_Jul,22.67
congo(democratic),1994,08_Aug,23.65
congo(democratic),1994,09_Sep,24.29
congo(democratic),1994,10_Oct,24.01
congo(democratic),1994,11_Nov,24.28
congo(democratic),1994,12_Dec,24.06
congo(democratic),1995,01_Jan,24.23
congo(democratic),1995,02_Feb,24.59
congo(democratic),1995,03_Mar,24.98
congo(democratic),1995,04_Apr,24.98
congo(democratic),1995,05_May,24.6
congo(democratic),1995,06_Jun,23.64
congo(democratic),1995,07_Jul,23.2
congo(democratic),1995,08_Aug,24.31
congo(democratic),1995,09_Sep,24.34
congo(democratic),1995,10_Oct,24.68
congo(democratic),1995,11_Nov,24.75
congo(democratic),1995,12_Dec,24.11
congo(democratic),1996,01_Jan,24.1
congo(democratic),1996,02_Feb,24.37
congo(democratic),1996,03_Mar,24.46
congo(democratic),1996,04_Apr,24.48
congo(democratic),1996,05_May,24.3
congo(democratic),1996,06_Jun,23.37
congo(democratic),1996,07_Jul,23.12
congo(democratic),1996,08_Aug,23.72
congo(democratic),1996,09_Sep,24.2
congo(democratic),1996,10_Oct,24.27
congo(democratic),1996,11_Nov,24.39
congo(democratic),1996,12_Dec,24.14
congo(democratic),1997,01_Jan,24.36
congo(democratic),1997,02_Feb,24.48
congo(democratic),1997,03_Mar,24.96
congo(democratic),1997,04_Apr,24.79
congo(democratic),1997,05_May,24.29
congo(democratic),1997,06_Jun,23.83
congo(democratic),1997,07_Jul,23.33
congo(democratic),1997,08_Aug,23.61
congo(democratic),1997,09_Sep,24.32
congo(democratic),1997,10_Oct,24.58
congo(democratic),1997,11_Nov,24.46
congo(democratic),1997,12_Dec,24.26
congo(democratic),1998,01_Jan,24.6
congo(democratic),1998,02_Feb,25.37
congo(democratic),1998,03_Mar,25.36
congo(democratic),1998,04_Apr,25.36
congo(democratic),1998,05_May,24.77
congo(democratic),1998,06_Jun,24.05
congo(democratic),1998,07_Jul,23.6
congo(democratic),1998,08_Aug,23.9
congo(democratic),1998,09_Sep,24.38
congo(democratic),1998,10_Oct,24.39
congo(democratic),1998,11_Nov,24.73
congo(democratic),1998,12_Dec,24.39
congo(democratic),1999,01_Jan,23.96
congo(democratic),1999,02_Feb,24.81
congo(democratic),1999,03_Mar,24.78
congo(democratic),1999,04_Apr,24.71
congo(democratic),1999,05_May,24.11
congo(democratic),1999,06_Jun,23.56
congo(democratic),1999,07_Jul,23.07
congo(democratic),1999,08_Aug,23.22
congo(democratic),1999,09_Sep,23.73
congo(democratic),1999,10_Oct,24.05
congo(democratic),1999,11_Nov,24.2
congo(democratic),1999,12_Dec,24.38
congo(democratic),2000,01_Jan,24.51
congo(democratic),2000,02_Feb,24.44
congo(democratic),2000,03_Mar,24.81
congo(democratic),2000,04_Apr,24.87
congo(democratic),2000,05_May,24.89
congo(democratic),2000,06_Jun,23.69
congo(democratic),2000,07_Jul,23.13
congo(democratic),2000,08_Aug,23.79
congo(democratic),2000,09_Sep,24.21
congo(democratic),2000,10_Oct,24.47
congo(democratic),2000,11_Nov,24.49
congo(democratic),2000,12_Dec,23.97
congo(democratic),2001,01_Jan,24.07
congo(democratic),2001,02_Feb,24.69
congo(democratic),2001,03_Mar,24.99
congo(democratic),2001,04_Apr,25.03
congo(democratic),2001,05_May,24.95
congo(democratic),2001,06_Jun,23.76
congo(democratic),2001,07_Jul,23.39
congo(democratic),2001,08_Aug,24.01
congo(democratic),2001,09_Sep,24.57
congo(democratic),2001,10_Oct,24.48
congo(democratic),2001,11_Nov,24.27
congo(democratic),2001,12_Dec,24.41
congo(democratic),2002,01_Jan,24.36
congo(democratic),2002,02_Feb,24.89
congo(democratic),2002,03_Mar,25.12
congo(democratic),2002,04_Apr,25.3
congo(democratic),2002,05_May,25.03
congo(democratic),2002,06_Jun,23.89
congo(democratic),2002,07_Jul,23.67
congo(democratic),2002,08_Aug,24.19
congo(democratic),2002,09_Sep,24.52
congo(democratic),2002,10_Oct,24.37
congo(democratic),2002,11_Nov,24.42
congo(democratic),2002,12_Dec,24.36
congo(democratic),2003,01_Jan,24.47
congo(democratic),2003,02_Feb,25.0
congo(democratic),2003,03_Mar,25.26
congo(democratic),2003,04_Apr,25.0
congo(democratic),2003,05_May,24.91
congo(democratic),2003,06_Jun,23.92
congo(democratic),2003,07_Jul,23.32
congo(democratic),2003,08_Aug,24.07
congo(democratic),2003,09_Sep,24.5
congo(democratic),2003,10_Oct,24.74
congo(democratic),2003,11_Nov,24.75
congo(democratic),2003,12_Dec,24.42
congo(democratic),2004,01_Jan,24.79
congo(democratic),2004,02_Feb,24.94
congo(democratic),2004,03_Mar,25.4
congo(democratic),2004,04_Apr,25.1
congo(democratic),2004,05_May,24.68
congo(democratic),2004,06_Jun,23.57
congo(democratic),2004,07_Jul,23.26
congo(democratic),2004,08_Aug,24.11
congo(democratic),2004,09_Sep,24.45
congo(democratic),2004,10_Oct,24.84
congo(democratic),2004,11_Nov,24.53
congo(democratic),2004,12_Dec,24.56
congo(democratic),2005,01_Jan,24.68
congo(democratic),2005,02_Feb,25.59
congo(democratic),2005,03_Mar,25.57
congo(democratic),2005,04_Apr,25.51
congo(democratic),2005,05_May,24.66
congo(democratic),2005,06_Jun,24.04
congo(democratic),2005,07_Jul,23.71
congo(democratic),2005,08_Aug,24.22
congo(democratic),2005,09_Sep,24.68
congo(democratic),2005,10_Oct,24.8
congo(democratic),2005,11_Nov,24.86
congo(democratic),2005,12_Dec,24.5
congo(democratic),2006,01_Jan,25.05
congo(democratic),2006,02_Feb,25.2
congo(democratic),2006,03_Mar,25.01
congo(democratic),2006,04_Apr,25.17
congo(democratic),2006,05_May,24.26
congo(democratic),2006,06_Jun,23.84
congo(democratic),2006,07_Jul,23.4
congo(democratic),2006,08_Aug,24.08
congo(democratic),2006,09_Sep,24.14
congo(democratic),2006,10_Oct,24.9
congo(democratic),2006,11_Nov,24.14
congo(democratic),2006,12_Dec,24.19
congo(democratic),2007,01_Jan,24.31
congo(democratic),2007,02_Feb,24.94
congo(democratic),2007,03_Mar,25.37
congo(democratic),2007,04_Apr,25.08
congo(democratic),2007,05_May,25.01
congo(democratic),2007,06_Jun,23.68
congo(democratic),2007,07_Jul,23.3
congo(democratic),2007,08_Aug,23.96
congo(democratic),2007,09_Sep,24.41
congo(democratic),2007,10_Oct,24.52
congo(democratic),2007,11_Nov,24.53
congo(democratic),2007,12_Dec,24.47
congo(democratic),2008,01_Jan,24.64
congo(democratic),2008,02_Feb,24.55
congo(democratic),2008,03_Mar,24.92
congo(democratic),2008,04_Apr,24.4
congo(democratic),2008,05_May,24.44
congo(democratic),2008,06_Jun,23.48
congo(democratic),2008,07_Jul,23.36
congo(democratic),2008,08_Aug,23.98
congo(democratic),2008,09_Sep,24.6
congo(democratic),2008,10_Oct,24.59
congo(democratic),2008,11_Nov,24.59
congo(democratic),2008,12_Dec,24.55
congo(democratic),2009,01_Jan,24.86
congo(democratic),2009,02_Feb,24.75
congo(democratic),2009,03_Mar,24.97
congo(democratic),2009,04_Apr,24.81
congo(democratic),2009,05_May,24.89
congo(democratic),2009,06_Jun,24.03
congo(democratic),2009,07_Jul,23.36
congo(democratic),2009,08_Aug,24.24
congo(democratic),2009,09_Sep,24.77
congo(democratic),2009,10_Oct,24.84
congo(democratic),2009,11_Nov,24.5
congo(democratic),2009,12_Dec,24.64
congo(democratic),2010,01_Jan,24.72
congo(democratic),2010,02_Feb,25.43
congo(democratic),2010,03_Mar,25.3
congo(democratic),2010,04_Apr,25.37
congo(democratic),2010,05_May,25.35
congo(democratic),2010,06_Jun,24.01
congo(democratic),2010,07_Jul,23.65
congo(democratic),2010,08_Aug,24.12
congo(democratic),2010,09_Sep,24.72
congo(democratic),2010,10_Oct,25.11
congo(democratic),2010,11_Nov,24.82
congo(democratic),2010,12_Dec,24.31
congo(democratic),2011,01_Jan,24.18
congo(democratic),2011,02_Feb,24.63
congo(democratic),2011,03_Mar,24.95
congo(democratic),2011,04_Apr,24.91
congo(democratic),2011,05_May,24.88
congo(democratic),2011,06_Jun,23.92
congo(democratic),2011,07_Jul,23.18
congo(democratic),2011,08_Aug,23.7
congo(democratic),2011,09_Sep,24.4
congo(democratic),2011,10_Oct,24.25
congo(democratic),2011,11_Nov,24.0
congo(democratic),2011,12_Dec,24.06
congo(democratic),2012,01_Jan,24.01
congo(democratic),2012,02_Feb,24.92
congo(democratic),2012,03_Mar,24.9
congo(democratic),2012,04_Apr,24.64
congo(democratic),2012,05_May,24.12
congo(democratic),2012,06_Jun,23.64
congo(democratic),2012,07_Jul,23.05
congo(democratic),2012,08_Aug,23.82
congo(democratic),2012,09_Sep,24.25
congo(democratic),2012,10_Oct,24.54
congo(democratic),2012,11_Nov,24.37
congo(democratic),2012,12_Dec,24.1
congo(democratic),2013,01_Jan,24.44
congo(democratic),2013,02_Feb,24.91
congo(democratic),2013,03_Mar,24.88
congo(democratic),2013,04_Apr,24.74
congo(democratic),2013,05_May,24.49
congo(democratic),2013,06_Jun,23.79
congo(democratic),2013,07_Jul,23.2
congo(democratic),2013,08_Aug,23.74
congo(democratic),2013,09_Sep,24.42
congo(democratic),2013,10_Oct,24.49
congo(democratic),2013,11_Nov,24.39
congo(democratic),2013,12_Dec,24.15
congo(democratic),2014,01_Jan,24.45
congo(democratic),2014,02_Feb,24.65
congo(democratic),2014,03_Mar,24.8
congo(democratic),2014,04_Apr,24.68
congo(democratic),2014,05_May,24.43
congo(democratic),2014,06_Jun,23.85
congo(democratic),2014,07_Jul,23.09
congo(democratic),2014,08_Aug,23.92
congo(democratic),2014,09_Sep,24.09
congo(democratic),2014,10_Oct,24.36
congo(democratic),2014,11_Nov,24.44
congo(democratic),2014,12_Dec,24.15
congo(democratic),2015,01_Jan,24.07
congo(democratic),2015,02_Feb,24.69
congo(democratic),2015,03_Mar,24.82
congo(democratic),2015,04_Apr,24.59
congo(democratic),2015,05_May,24.56
congo(democratic),2015,06_Jun,23.75
congo(democratic),2015,07_Jul,23.5
congo(democratic),2015,08_Aug,24.08
congo(democratic),2015,09_Sep,24.47
congo(democratic),2015,10_Oct,24.77
congo(democratic),2015,11_Nov,24.33
congo(democratic),2015,12_Dec,24.34
congo(democratic),2016,01_Jan,24.86
congo(democratic),2016,02_Feb,25.28
congo(democratic),2016,03_Mar,25.33
congo(democratic),2016,04_Apr,24.88
congo(democratic),2016,05_May,24.65
congo(democratic),2016,06_Jun,23.68
congo(democratic),2016,07_Jul,23.36
congo(democratic),2016,08_Aug,24.02
congo(democratic),2016,09_Sep,24.43
congo(democratic),2016,10_Oct,24.82
congo(democratic),2016,11_Nov,24.65
congo(democratic),2016,12_Dec,24.51
congo(democratic),2017,01_Jan,24.69
congo(democratic),2017,02_Feb,24.8
congo(democratic),2017,03_Mar,24.47
congo(democratic),2017,04_Apr,25.01
congo(democratic),2017,05_May,24.74
congo(democratic),2017,06_Jun,23.95
congo(democratic),2017,07_Jul,23.42
congo(democratic),2017,08_Aug,24.05
congo(democratic),2017,09_Sep,24.48
congo(democratic),2017,10_Oct,24.71
congo(democratic),2017,11_Nov,24.21
congo(democratic),2017,12_Dec,24.39
congo(democratic),2018,01_Jan,24.07
congo(democratic),2018,02_Feb,24.78
congo(democratic),2018,03_Mar,24.78
congo(democratic),2018,04_Apr,24.71
congo(democratic),2018,05_May,24.44
congo(democratic),2018,06_Jun,23.78
congo(democratic),2018,07_Jul,23.38
congo(democratic),2018,08_Aug,24.01
congo(democratic),2018,09_Sep,24.49
congo(democratic),2018,10_Oct,24.52
congo(democratic),2018,11_Nov,24.6
congo(democratic),2018,12_Dec,24.28
congo(democratic),2019,01_Jan,24.64
congo(democratic),2019,02_Feb,24.69
congo(democratic),2019,03_Mar,25.09
congo(democratic),2019,04_Apr,24.74
congo(democratic),2019,05_May,24.17
congo(democratic),2019,06_Jun,23.49
congo(democratic),2019,07_Jul,23.42
congo(democratic),2019,08_Aug,24.15
congo(democratic),2019,09_Sep,24.62
congo(democratic),2019,10_Oct,24.41
congo(democratic),2019,11_Nov,24.62
congo(democratic),2019,12_Dec,24.4
congo(democratic),2020,01_Jan,24.57
congo(democratic),2020,02_Feb,25.02
congo(democratic),2020,03_Mar,25.13
congo(democratic),2020,04_Apr,25.03
congo(democratic),2020,05_May,24.84
congo(democratic),2020,06_Jun,23.77
congo(democratic),2020,07_Jul,23.43
congo(democratic),2020,08_Aug,24.1
congo(democratic),2020,09_Sep,24.37
congo(democratic),2020,10_Oct,24.62
congo(democratic),2020,11_Nov,24.41
congo(democratic),2020,12_Dec,24.5
congo(democratic),2021,01_Jan,24.54
congo(democratic),2021,02_Feb,24.77
congo(democratic),2021,03_Mar,24.78
congo(democratic),2021,04_Apr,24.76
congo(democratic),2021,05_May,24.62
congo(democratic),2021,06_Jun,24.03
congo(democratic),2021,07_Jul,23.38
congo(democratic),2021,08_Aug,24.06
congo(democratic),2021,09_Sep,24.56
congo(democratic),2021,10_Oct,24.66
congo(democratic),2021,11_Nov,24.71
congo(democratic),2021,12_Dec,24.71
congo(republic of),1901,01_Jan,24.45
congo(republic of),1901,02_Feb,25.09
congo(republic of),1901,03_Mar,24.93
congo(republic of),1901,04_Apr,25.12
congo(republic of),1901,05_May,24.64
congo(republic of),1901,06_Jun,23.63
congo(republic of),1901,07_Jul,22.97
congo(republic of),1901,08_Aug,23.12
congo(republic of),1901,09_Sep,23.78
congo(republic of),1901,10_Oct,24.31
congo(republic of),1901,11_Nov,24.34
congo(republic of),1901,12_Dec,24.36
congo(republic of),1902,01_Jan,24.65
congo(republic of),1902,02_Feb,24.73
congo(republic of),1902,03_Mar,25.21
congo(republic of),1902,04_Apr,25.0
congo(republic of),1902,05_May,24.96
congo(republic of),1902,06_Jun,23.81
congo(republic of),1902,07_Jul,22.89
congo(republic of),1902,08_Aug,23.59
congo(republic of),1902,09_Sep,24.09
congo(republic of),1902,10_Oct,24.31
congo(republic of),1902,11_Nov,24.34
congo(republic of),1902,12_Dec,24.36
congo(republic of),1903,01_Jan,24.94
congo(republic of),1903,02_Feb,25.32
congo(republic of),1903,03_Mar,25.53
congo(republic of),1903,04_Apr,25.3
congo(republic of),1903,05_May,24.81
congo(republic of),1903,06_Jun,23.4
congo(republic of),1903,07_Jul,23.01
congo(republic of),1903,08_Aug,23.52
congo(republic of),1903,09_Sep,24.29
congo(republic of),1903,10_Oct,24.31
congo(republic of),1903,11_Nov,24.34
congo(republic of),1903,12_Dec,24.36
congo(republic of),1904,01_Jan,24.65
congo(republic of),1904,02_Feb,24.86
congo(republic of),1904,03_Mar,24.94
congo(republic of),1904,04_Apr,24.95
congo(republic of),1904,05_May,24.67
congo(republic of),1904,06_Jun,23.66
congo(republic of),1904,07_Jul,22.56
congo(republic of),1904,08_Aug,23.0
congo(republic of),1904,09_Sep,24.29
congo(republic of),1904,10_Oct,24.31
congo(republic of),1904,11_Nov,24.34
congo(republic of),1904,12_Dec,24.36
congo(republic of),1905,01_Jan,24.94
congo(republic of),1905,02_Feb,25.44
congo(republic of),1905,03_Mar,25.8
congo(republic of),1905,04_Apr,25.62
congo(republic of),1905,05_May,25.07
congo(republic of),1905,06_Jun,23.6
congo(republic of),1905,07_Jul,22.82
congo(republic of),1905,08_Aug,23.65
congo(republic of),1905,09_Sep,23.89
congo(republic of),1905,10_Oct,24.31
congo(republic of),1905,11_Nov,24.34
congo(republic of),1905,12_Dec,24.36
congo(republic of),1906,01_Jan,24.55
congo(republic of),1906,02_Feb,25.12
congo(republic of),1906,03_Mar,25.54
congo(republic of),1906,04_Apr,25.61
congo(republic of),1906,05_May,24.71
congo(republic of),1906,06_Jun,23.72
congo(republic of),1906,07_Jul,23.09
congo(republic of),1906,08_Aug,23.4
congo(republic of),1906,09_Sep,24.29
congo(republic of),1906,10_Oct,24.31
congo(republic of),1906,11_Nov,24.34
congo(republic of),1906,12_Dec,24.36
congo(republic of),1907,01_Jan,24.41
congo(republic of),1907,02_Feb,25.26
congo(republic of),1907,03_Mar,25.34
congo(republic of),1907,04_Apr,25.22
congo(republic of),1907,05_May,24.91
congo(republic of),1907,06_Jun,23.72
congo(republic of),1907,07_Jul,23.67
congo(republic of),1907,08_Aug,23.85
congo(republic of),1907,09_Sep,24.22
congo(republic of),1907,10_Oct,24.31
congo(republic of),1907,11_Nov,24.34
congo(republic of),1907,12_Dec,24.36
congo(republic of),1908,01_Jan,24.41
congo(republic of),1908,02_Feb,24.86
congo(republic of),1908,03_Mar,25.24
congo(republic of),1908,04_Apr,25.28
congo(republic of),1908,05_May,24.87
congo(republic of),1908,06_Jun,23.07
congo(republic of),1908,07_Jul,23.01
congo(republic of),1908,08_Aug,22.67
congo(republic of),1908,09_Sep,23.83
congo(republic of),1908,10_Oct,24.31
congo(republic of),1908,11_Nov,24.34
congo(republic of),1908,12_Dec,24.36
congo(republic of),1909,01_Jan,24.65
congo(republic of),1909,02_Feb,25.26
congo(republic of),1909,03_Mar,25.39
congo(republic of),1909,04_Apr,25.55
congo(republic of),1909,05_May,25.06
congo(republic of),1909,06_Jun,24.45
congo(republic of),1909,07_Jul,23.74
congo(republic of),1909,08_Aug,23.33
congo(republic of),1909,09_Sep,24.55
congo(republic of),1909,10_Oct,24.31
congo(republic of),1909,11_Nov,24.34
congo(republic of),1909,12_Dec,24.36
congo(republic of),1910,01_Jan,24.22
congo(republic of),1910,02_Feb,24.66
congo(republic of),1910,03_Mar,24.88
congo(republic of),1910,04_Apr,24.69
congo(republic of),1910,05_May,24.88
congo(republic of),1910,06_Jun,24.25
congo(republic of),1910,07_Jul,23.41
congo(republic of),1910,08_Aug,23.33
congo(republic of),1910,09_Sep,23.77
